,0,1,2,predOp
873,",",",",O,O
874,and,CC,O,O
875,the,DT,O,O
876,first,JJ,O,O
877,drag…,NN,O,B-noun.cognition
878,https,NN,O,I-noun.cognition
879,:,:,O,O
880,//,NN,O,B-noun.act
881,goo.gl/fb/qAML2r,NN,O,I-noun.act
882,Robbie,NNP,O,B-noun.person
883,Fox,NNP,O,I-noun.person
884,Does,VBZ,O,B-verb.communication
885,The,DT,O,O
886,Hollywood,NNP,O,B-noun.person
887,Walk,NNP,O,I-noun.person
888,Of,IN,O,O
889,Fame,NNP,O,B-noun.act
890,https,NN,O,I-noun.act
891,:,:,O,O
892,//,JJ,O,O
893,bars.tl/wDpJErW0pL,NN,O,B-noun.person
894,pic.twitter.com/Wmd3caZLa1,NN,O,I-noun.person
895,NEW,NNP,O,B-noun.group
896,VIDEO,NNP,O,I-noun.group
897,ALERT,NNP,O,I-noun.group
898,Robbie,NNP,O,I-noun.group
899,Fox,NNP,O,I-noun.group
900,Does,VBZ,O,B-verb.social
901,The,DT,O,O
902,Hollywood,NNP,O,B-noun.person
903,Walk,NNP,O,I-noun.person
904,Of,IN,O,O
905,Fame,NNP,O,B-noun.act
906,FULL,NNP,O,I-noun.act
907,VIDEO,NNP,O,I-noun.act
908,https,NN,O,I-noun.act
909,:,:,O,O
910,//,JJ,O,O
911,bars.tl/wDpJErW0pL,NN,O,B-noun.person
912,pic.twitter.com/urFdOgunHM,NN,O,I-noun.person
913,RuPaul,NNP,O,B-noun.person
914,is,VBZ,O,B-verb.stative
915,the,DT,O,O
916,first,JJ,O,O
917,drag,NN,O,B-noun.act
918,queen,NN,O,I-noun.act
919,to,TO,O,O
920,get,VB,O,B-verb.possession
921,a,DT,O,O
922,Hollywood,NNP,O,B-noun.person
923,star,NN,O,I-noun.person
924,.,.,O,O
925,Sissy,NNP,O,B-noun.person
926,that,IN,O,O
927,Walk,NNP,O,B-noun.artifact
928,of,IN,O,O
929,Fame,NNP,O,B-noun.food
930,.,.,O,O
931,http,NN,O,B-noun.communication
932,:,:,O,O
933,//,JJ,O,O
934,bbc.in/2Iyboi6,NN,O,B-noun.person
935,pic.twitter.com/hWb1XmQSVL,NN,O,I-noun.person
936,Today,NN,O,B-noun.time
937,is,VBZ,O,B-verb.stative
938,my,PRP$,O,O
939,birthday,NN,O,B-noun.time
940,.,.,O,O
941,Wondering,VBG,O,B-verb.motion
942,if,IN,O,O
943,you,PRP,O,O
944,would,MD,O,O
945,help,VB,O,B-verb.social
946,restore/honor,VB,O,B-verb.change
947,my,PRP$,O,O
948,Great,NNP,O,B-noun.person
949,Uncle,NNP,O,I-noun.person
950,Paul,NNP,O,I-noun.person
951,Bern,NNP,O,I-noun.person
952,",",",",O,O
953,he,PRP,O,O
954,was,VBD,O,B-verb.stative
955,murdered1930,NN,O,B-noun.person
956,'s,POS,O,O
957,and,CC,O,O
958,his,PRP$,O,O
959,good,JJ,O,O
960,name,NN,O,O
961,smeared,VBN,O,O
962,.,.,O,O
963,A,DT,O,O
964,good,JJ,O,O
965,samaritan,NN,O,B-noun.cognition
966,know,VBP,O,B-verb.cognition
967,as,IN,O,O
968,kindest,JJ,O,O
969,man,NN,O,B-noun.person
970,in,IN,O,O
971,Hollywood,NNP,O,B-noun.location
972,Needs,NNP,O,I-noun.location
973,star,NN,O,I-noun.location
974,on,IN,O,O
975,the,DT,O,O
976,walk,NN,O,B-noun.artifact
977,of,IN,O,O
978,fame,NN,O,B-noun.act
979,and,CC,O,O
980,need,VB,O,B-verb.stative
981,some,DT,O,O
982,help,NN,O,B-noun.act
983,and,CC,O,O
984,connections,NNS,O,B-noun.person
985,.,.,O,O
986,.,.,O,O
987,@,NN,O,B-noun.person
988,RuPaul,NNP,O,I-noun.person
989,receives,VBZ,O,B-verb.communication
990,a,DT,O,O
991,star,NN,O,B-noun.artifact
992,on,IN,O,O
993,the,DT,O,O
994,Hollywood,NNP,O,B-noun.communication
995,Walk,NNP,O,I-noun.communication
996,of,IN,O,O
997,Fame,NNP,O,B-noun.act
998,pic.twitter.com/TwWrXI9dX5,NN,O,I-noun.act
999,Wait,NNP,O,B-noun.time
1000,",",",",O,O
1001,was,VBD,O,B-verb.stative
1002,n't,RB,O,O
1003,RuPaul,NNP,O,B-noun.person
1004,born,VB,O,B-verb.social
1005,with,IN,O,O
1006,a,DT,O,O
1007,Walk,NN,O,B-noun.artifact
1008,of,IN,O,O
1009,Fame,NNP,O,B-noun.act
1010,star,NN,O,I-noun.act
1011,?,.,O,O
1012,!,.,O,O
1013,#,#,O,O
1014,RuPaul,NNP,O,B-noun.person
1015,becomes,VBZ,O,B-verb.communication
1016,first,RB,O,O
1017,drag,JJ,O,O
1018,queen,NN,O,B-noun.communication
1019,to,TO,O,O
1020,get,VB,O,B-verb.possession
1021,Hollywood,NNP,O,B-noun.person
1022,Walk,NNP,O,I-noun.person
1023,of,IN,O,O
1024,Fame,NNP,O,B-noun.act
1025,star,NN,O,I-noun.act
1026,https,NN,O,I-noun.act
1027,:,:,O,O
1028,//,JJ,O,O
1029,buff.ly/2GHWwNx,NN,O,B-noun.person
1030,pic.twitter.com/UvCV9L7RPI,NN,O,I-noun.person
1031,A,DT,O,O
1032,MUST,NNP,O,B-noun.communication
1033,SEE,NNP,O,I-noun.communication
1034,!,.,O,O
1035,!,.,O,O
1036,!,.,O,O
1037,barnyardtheatres,NNS,O,B-noun.person
1038,has,VBZ,O,B-verb.possession
1039,another,DT,O,O
1040,fantastic,JJ,O,O
1041,show,NN,O,B-noun.act
1042,.,.,O,O
1043,Hollywood,NNP,O,B-noun.person
1044,Walk,NNP,O,I-noun.person
1045,Of,IN,O,O
1046,Fame,NNP,O,I-noun.group
1047,is,VBZ,O,B-verb.stative
1048,showing,VBG,O,B-verb.stative
1049,now…,JJ,O,O
1050,https,NN,O,B-noun.communication
1051,:,:,O,O
1052,//www,NN,O,B-noun.communication
1053,.,.,O,O
1054,instagram.com/p/Bgg_ik7lU1-/,NN,O,B-noun.cognition
1055,You,PRP,O,O
1056,mean,VBP,O,B-verb.cognition
1057,the,DT,O,O
1058,Hollywood,NNP,O,B-noun.location
1059,walk,NN,O,I-noun.location
1060,of,IN,O,O
1061,fame,NN,O,B-noun.act
1062,?,.,O,O
1063,Me,NNP,O,B-noun.person
1064,gustó,NN,O,I-noun.person
1065,un,JJ,O,O
1066,video,NN,O,B-noun.communication
1067,de,IN,O,O
1068,@,NNP,O,B-noun.communication
1069,YouTube,NNP,O,I-noun.communication
1070,http,NN,O,I-noun.communication
1071,:,:,O,O
1072,//,NN,O,B-noun.act
1073,youtu.be/w0VbQrmQTwg,NN,O,I-noun.act
1074,?,.,O,O
1075,a,DT,O,O
1076,RuPaul,NNP,O,B-noun.person
1077,'s,POS,O,O
1078,Hollywood,NNP,O,B-noun.communication
1079,Walk,NNP,O,I-noun.communication
1080,of,IN,O,O
1081,Fame,NNP,O,B-noun.act
1082,Ceremony,NNP,O,I-noun.act
1083,with,IN,O,O
1084,Jane,NNP,O,B-noun.person
1085,Fonda,NNP,O,I-noun.person
1086,-,:,O,O
1087,March,NNP,O,B-noun.time
1088,16,CD,O,O
1089,",",",",O,O
1090,2018,CD,O,O
1091,RuPaul,NNP,O,B-noun.person
1092,is,VBZ,O,B-verb.stative
1093,the,DT,O,O
1094,newest,JJ,O,O
1095,member,NN,O,B-noun.time
1096,of,IN,O,O
1097,the,DT,O,O
1098,Hollywood,NNP,O,B-noun.communication
1099,Walk,NNP,O,I-noun.communication
1100,of,IN,O,O
1101,Fame,NNP,O,B-noun.time
1102,",",",",O,O
1103,and,CC,O,O
1104,the,DT,O,O
1105,first,JJ,O,O
1106,drag,NN,O,B-noun.communication
1107,queen,NN,O,I-noun.communication
1108,ever,RB,O,O
1109,to,TO,O,O
1110,be,VB,O,B-verb.stative
1111,inducted,VBN,O,B-verb.communication
1112,:,:,O,O
1113,http,NN,O,B-noun.communication
1114,:,:,O,O
1115,//,NN,O,B-noun.act
1116,vogue.cm/VjVD1p0,NN,O,I-noun.act
1117,Mary,NNP,O,B-noun.group
1118,J.,NNP,O,I-noun.group
1119,Blige,NNP,O,I-noun.group
1120,is,VBZ,O,B-verb.stative
1121,getting,VBG,O,B-verb.stative
1122,a,DT,O,O
1123,Hollywood,NNP,O,B-noun.communication
1124,Walk,NNP,O,I-noun.communication
1125,of,IN,O,O
1126,Fame,NNP,O,B-noun.act
1127,star,NN,O,I-noun.act
1128,http,NN,O,I-noun.act
1129,:,:,O,O
1130,//,JJ,O,O
1131,rviv.ly/2GZSW,NN,O,B-noun.communication
1132,http,NN,O,I-noun.communication
1133,:,:,O,O
1134,//,JJ,O,O
1135,goo.gl/M3U78Z,NN,O,B-noun.communication
1136,#,#,O,O
1137,spotify,JJ,O,O
1138,#,#,O,O
1139,music,NN,O,B-noun.communication
1140,#,#,O,O
1141,mp3,NN,O,B-noun.person
1142,RuPaul,NNP,O,B-noun.person
1143,is,VBZ,O,B-verb.stative
1144,the,DT,O,O
1145,newest,JJ,O,O
1146,member,NN,O,B-noun.time
1147,of,IN,O,O
1148,the,DT,O,O
1149,Hollywood,NNP,O,B-noun.communication
1150,Walk,NNP,O,I-noun.communication
1151,of,IN,O,O
1152,Fame,NNP,O,B-noun.time
1153,",",",",O,O
1154,and,CC,O,O
1155,the,DT,O,O
1156,first,JJ,O,O
1157,drag,NN,O,B-noun.communication
1158,queen,NN,O,I-noun.communication
1159,ever,RB,O,O
1160,to,TO,O,O
1161,be,VB,O,B-verb.stative
1162,inducted,VBN,O,B-verb.communication
1163,:,:,O,O
1164,http,NN,O,B-noun.communication
1165,:,:,O,O
1166,//,NN,O,B-noun.act
1167,vogue.cm/VjVD1p0,NN,O,I-noun.act
1168,@,RB,O,O
1169,Hollywood,NNP,O,B-noun.communication
1170,Walk,NNP,O,I-noun.communication
1171,of,IN,O,O
1172,Fame,NNP,O,B-noun.food
1173,on,IN,O,O
1174,The,DT,O,O
1175,Pit,NNP,O,B-noun.communication
1176,Stop,NNP,O,I-noun.communication
1177,where,WRB,O,O
1178,we,PRP,O,O
1179,can,MD,O,B-verb.change
1180,all…,VB,O,B-verb.motion
1181,.,.,O,O
1182,Pretty,NNP,O,B-noun.person
1183,rich,JJ,O,O
1184,coming,VBG,O,B-verb.motion
1185,from,IN,O,O
1186,the,DT,O,O
1187,supporter,NN,O,B-noun.communication
1188,of,IN,O,O
1189,a,DT,O,O
1190,reality,NN,O,B-noun.act
1191,show,NN,O,I-noun.act
1192,star,NN,O,I-noun.act
1193,president,NN,O,I-noun.act
1194,who,WP,O,O
1195,has,VBZ,O,O
1196,appeared,VBN,O,B-verb.stative
1197,in,IN,O,O
1198,dozens,NNS,O,B-noun.location
1199,of,IN,O,O
1200,Hollywood,NNP,O,B-noun.communication
1201,movies,NNS,O,I-noun.communication
1202,",",",",O,O
1203,TV,NN,O,B-noun.artifact
1204,and,CC,O,O
1205,has,VBZ,O,B-verb.possession
1206,a,DT,O,O
1207,star,NN,O,B-noun.artifact
1208,on,IN,O,O
1209,the,DT,O,O
1210,Walk,NNP,O,B-noun.location
1211,of,IN,O,O
1212,Fame,NNP,O,B-noun.food
1213,.,.,O,O
1214,How,WRB,O,O
1215,clueless,JJ,O,O
1216,can,MD,O,B-verb.change
1217,Trumpers,VB,O,B-verb.social
1218,get,VB,O,B-verb.possession
1219,?,.,O,O
1220,This,DT,O,O
1221,is,VBZ,O,B-verb.stative
1222,absolutely,RB,O,O
1223,the,DT,O,O
1224,most,RBS,O,O
1225,important,JJ,O,O
1226,moment,NN,O,B-noun.time
1227,in,IN,O,O
1228,my,PRP$,O,O
1229,professional,JJ,O,O
1230,career,NN,O,B-noun.cognition
1231,'','',O,O
1232,RuPaul,NNP,O,B-noun.person
1233,says,VBZ,O,B-verb.communication
1234,in,IN,O,O
1235,Friday,NNP,O,B-noun.time
1236,night,NN,O,I-noun.time
1237,speech,NN,O,I-noun.time
1238,where,WRB,O,O
1239,he,PRP,O,O
1240,become,VB,O,B-verb.motion
1241,the,DT,O,O
1242,first,JJ,O,O
1243,drag,NN,O,B-noun.act
1244,queen,NN,O,I-noun.act
1245,to,TO,O,O
1246,have,VB,O,B-verb.possession
1247,a,DT,O,O
1248,star,NN,O,B-noun.artifact
1249,on,IN,O,O
1250,the,DT,O,O
1251,Hollywood,NNP,O,B-noun.communication
1252,Walk,NNP,O,I-noun.communication
1253,of,IN,O,O
1254,Fame,NNP,O,B-noun.food
1255,.,.,O,O
1256,https,NN,O,B-noun.communication
1257,:,:,O,O
1258,//www,NN,O,B-noun.communication
1259,.,.,O,O
1260,vogue.com/article/rupaul,NN,O,B-noun.person
1261,-hollywood-walk-of-fame,NN,O,I-noun.person
1262,?,.,O,O
1263,mbid=social_onsite_twitter,NN,O,B-noun.person
1264,…,NN,O,I-noun.person
1265,via,IN,O,O
1266,@,JJ,O,O
1267,voguemagazine,NN,O,B-noun.cognition
1268,'','',O,O
1269,@,NN,O,B-noun.communication
1270,RuPaul,NNP,O,I-noun.communication
1271,è,NNP,O,I-noun.communication
1272,la,NNP,O,I-noun.communication
1273,prima,FW,O,O
1274,#,#,O,O
1275,dragqueen,JJ,O,O
1276,ad,NN,O,B-noun.person
1277,avere,RB,O,O
1278,una,JJ,O,O
1279,stella,NN,O,B-noun.event
1280,sulla,NN,O,I-noun.event
1281,mitica,NN,O,I-noun.event
1282,Walk,NNP,O,I-noun.event
1283,of,IN,O,O
1284,Fame,NNP,O,B-noun.communication
1285,di,FW,O,O
1286,Hollywood,NNP,O,B-noun.person
1287,.,.,O,O
1288,Leggi,NNP,O,B-noun.person
1289,qui,NN,O,I-noun.person
1290,:,:,O,O
1291,http,NN,O,B-noun.communication
1292,:,:,O,O
1293,//,NN,O,B-noun.act
1294,ebx.sh/2FUXogL,NN,O,I-noun.act
1295,Mark,NNP,O,B-noun.person
1296,Hamill,NNP,O,I-noun.person
1297,Joins,NNP,O,I-noun.person
1298,Galaxy,NNP,O,I-noun.person
1299,of,IN,O,O
1300,Stars,NNP,O,B-noun.time
1301,on,IN,O,O
1302,Hollywood,NNP,O,B-noun.communication
1303,Walk,NNP,O,I-noun.communication
1304,of,IN,O,O
1305,Fame,NNP,O,B-noun.act
1306,http,NN,O,I-noun.act
1307,:,:,O,O
1308,//,JJ,O,O
1309,variety.com/2018/film/feat,NN,O,B-noun.event
1310,ures/mark-hamill-hollywood-walk-of-fame-1202718387/,JJ,O,O
1311,#,#,O,O
1312,utm_medium=social,JJ,O,O
1313,&,CC,O,O
1314,utm_source=twitter,JJ,O,O
1315,&,CC,O,O
1316,utm_campaign=social_bar,JJ,O,O
1317,&,CC,O,O
1318,utm_content=bottom,JJ,O,O
1319,&,CC,O,O
1320,utm_id=1202718387,JJ,O,O
1321,…,NN,O,B-noun.time
1322,via,IN,O,O
1323,@,NNP,O,B-noun.person
1324,variety,NN,O,I-noun.person
1325,Congrats,NNS,O,B-noun.communication
1326,to,TO,O,O
1327,RuPaul,VB,O,B-verb.motion
1328,on,IN,O,O
1329,receiving,VBG,O,B-verb.change
1330,his,PRP$,O,O
1331,star,NN,O,B-noun.artifact
1332,on,IN,O,O
1333,the,DT,O,O
1334,Hollywood,NNP,O,B-noun.communication
1335,Walk,NNP,O,I-noun.communication
1336,of,IN,O,O
1337,Fame,NNP,O,B-noun.act
1338,pic.twitter.com/eQB3f3hFlJ,NN,O,I-noun.act
1339,Better,JJR,O,O
1340,than,IN,O,O
1341,a,DT,O,O
1342,star,NN,O,B-noun.artifact
1343,on,IN,O,O
1344,the,DT,O,O
1345,Hollywood,NNP,O,B-noun.location
1346,walk,NN,O,I-noun.location
1347,of,IN,O,O
1348,fame,NN,O,B-noun.act
1349,?,.,O,O
1350,What,WP,O,O
1351,do,VBP,O,B-verb.social
1352,you,PRP,O,O
1353,reckon,VB,O,B-noun.group
1354,@,VB,O,B-verb.cognition
1355,scrittipolitti,NNS,O,B-noun.person
1356,?,.,O,O
1357,https,NN,O,B-noun.person
1358,:,:,O,O
1359,//,JJ,O,O
1360,twitter.com/PeopleofLeeds/,NN,O,B-noun.act
1361,status/975493894103359488,NN,O,I-noun.act
1362,…,NN,O,I-noun.act
1363,Me,NNP,O,O
1364,walking,VBG,O,B-verb.change
1365,down,RP,O,O
1366,Hollywood,NNP,O,B-noun.person
1367,walk,NN,O,I-noun.person
1368,of,IN,O,O
1369,fame,NN,O,B-noun.act
1370,this,DT,O,O
1371,weekend,NN,O,B-noun.time
1372,.,.,O,O
1373,pic.twitter.com/6wuOW45Cy1,NN,O,B-noun.cognition
1374,J'aime,NNP,O,B-noun.event
1375,une,JJ,O,O
1376,vidéo,NN,O,B-noun.communication
1377,@,NNP,O,I-noun.communication
1378,YouTube,NNP,O,I-noun.communication
1379,:,:,O,O
1380,RuPaul,NNP,O,B-noun.person
1381,'s,POS,O,O
1382,Hollywood,NNP,O,B-noun.communication
1383,Walk,NNP,O,I-noun.communication
1384,of,IN,O,O
1385,Fame,NNP,O,B-noun.act
1386,Ceremony,NNP,O,I-noun.act
1387,with,IN,O,O
1388,Jane,NNP,O,B-noun.person
1389,Fonda,NNP,O,I-noun.person
1390,-,:,O,O
1391,March,NNP,O,B-noun.time
1392,16,CD,O,O
1393,",",",",O,O
1394,2018,CD,O,O
1395,'','',O,O
1396,à,NN,O,B-noun.communication
1397,l'adresse,NN,O,I-noun.communication
1398,'','',O,O
1399,Joanne,NNP,O,B-noun.group
1400,Woodward,NNP,O,I-noun.group
1401,was,VBD,O,B-verb.stative
1402,the,DT,O,O
1403,first,JJ,O,O
1404,woman,NN,O,B-noun.person
1405,to,TO,O,O
1406,earn,VB,O,B-verb.social
1407,a,DT,O,O
1408,Hollywood,NNP,O,B-noun.communication
1409,Walk,NNP,O,I-noun.communication
1410,of,IN,O,O
1411,Fame,NNP,O,B-noun.act
1412,star,NN,O,I-noun.act
1413,in,IN,O,O
1414,1960,CD,O,O
1415,@,JJ,O,O
1416,JaneFonda,NNP,O,B-noun.person
1417,paid,VBD,O,B-verb.communication
1418,tribute,NN,O,O
1419,to,TO,O,O
1420,her,PRP$,O,O
1421,friend,NN,O,B-noun.person
1422,and,CC,O,O
1423,soon-to-be,JJ,O,O
1424,@,NNP,O,B-noun.communication
1425,GraceandFrankie,NNP,O,I-noun.communication
1426,co-star,NN,O,I-noun.communication
1427,@,NN,O,I-noun.communication
1428,RuPaul,NNP,O,I-noun.communication
1429,as,IN,O,O
1430,he,PRP,O,O
1431,got,VBD,O,B-verb.possession
1432,his,PRP$,O,O
1433,Star,NN,O,B-noun.artifact
1434,on,IN,O,O
1435,the,DT,O,O
1436,Hollywood,NNP,O,B-noun.communication
1437,Walk,NNP,O,I-noun.communication
1438,of,IN,O,O
1439,Fame,NNP,O,B-noun.food
1440,.,.,O,O
1441,Download,NNP,O,B-noun.person
1442,the,DT,O,O
1443,@,NNP,O,B-noun.communication
1444,OfficialWalkApp,NNP,O,I-noun.communication
1445,for,IN,O,O
1446,photos,NN,O,B-noun.communication
1447,&,CC,O,O
1448,more,JJR,O,O
1449,at,IN,O,O
1450,http,NN,O,B-noun.location
1451,:,:,O,O
1452,//,JJ,O,O
1453,ow.ly/QP1FZ,NN,O,B-noun.communication
1454,@,NNP,O,I-noun.communication
1455,RuPaulsDragRace,NNP,O,I-noun.communication
1456,#,#,O,O
1457,DragRace,NNP,O,B-noun.location
1458,#,#,O,O
1459,sashayaway,RB,O,O
1460,#,#,O,O
1461,logotv,JJ,O,O
1462,pic.twitter.com/v34fQaGBIB,NN,O,B-noun.cognition
1463,Congratulations,NNS,O,B-noun.person
1464,to,TO,O,O
1465,@,VB,O,B-verb.social
1466,RuPaul,NNP,O,B-noun.person
1467,who,WP,O,O
1468,got,VBD,O,B-verb.possession
1469,his,PRP$,O,O
1470,Star,NN,O,B-noun.artifact
1471,on,IN,O,O
1472,the,DT,O,O
1473,Hollywood,NNP,O,B-noun.communication
1474,Walk,NNP,O,I-noun.communication
1475,of,IN,O,O
1476,Fame,NNP,O,B-noun.communication
1477,!,.,O,O
1478,Get,VB,O,B-verb.possession
1479,the,DT,O,O
1480,@,NNP,O,B-noun.communication
1481,OfficialWalkApp,NNP,O,I-noun.communication
1482,for,IN,O,O
1483,photos,NN,O,B-noun.communication
1484,",",",",O,O
1485,trivia,NN,O,B-noun.communication
1486,&,CC,O,O
1487,more,JJR,O,O
1488,http,NN,O,B-noun.communication
1489,:,:,O,O
1490,//,JJ,O,O
1491,ow.ly/QP1FZ,NN,O,B-noun.communication
1492,@,NNP,O,I-noun.communication
1493,RuPaulsDragRace,NNP,O,I-noun.communication
1494,#,#,O,O
1495,DragRace,NNP,O,B-noun.location
1496,#,#,O,O
1497,sashayaway,RB,O,O
1498,#,#,O,O
1499,logotv,JJ,O,O
1500,pic.twitter.com/VpUrPOmQ2q,NN,O,B-noun.cognition
1501,@,JJ,O,O
1502,JaneFonda,NNP,O,B-noun.person
1503,paid,VBD,O,B-verb.communication
1504,tribute,NN,O,O
1505,to,TO,O,O
1506,her,PRP$,O,O
1507,friend,NN,O,B-noun.person
1508,and,CC,O,O
1509,soon-to-be,JJ,O,O
1510,@,NNP,O,B-noun.communication
1511,GraceandFrankie,NNP,O,I-noun.communication
1512,co-star,NN,O,I-noun.communication
1513,@,NN,O,I-noun.communication
1514,RuPaul,NNP,O,I-noun.communication
1515,as,IN,O,O
1516,he,PRP,O,O
1517,got,VBD,O,B-verb.possession
1518,his,PRP$,O,O
1519,Star,NN,O,B-noun.artifact
1520,on,IN,O,O
1521,the,DT,O,O
1522,Hollywood,NNP,O,B-noun.communication
1523,Walk,NNP,O,I-noun.communication
1524,of,IN,O,O
1525,Fame,NNP,O,B-noun.food
1526,.,.,O,O
1527,Download,NNP,O,B-noun.person
1528,the,DT,O,O
1529,@,NNP,O,B-noun.communication
1530,OfficialWalkApp,NNP,O,I-noun.communication
1531,for,IN,O,O
1532,photos,NN,O,B-noun.communication
1533,&,CC,O,O
1534,more,JJR,O,O
1535,at,IN,O,O
1536,http,NN,O,B-noun.location
1537,:,:,O,O
1538,//,JJ,O,O
1539,ow.ly/QP1FZ,NN,O,B-noun.communication
1540,@,NNP,O,I-noun.communication
1541,RuPaulsDragRace,NNP,O,I-noun.communication
1542,#,#,O,O
1543,DragRace,NNP,O,B-noun.location
1544,#,#,O,O
1545,sashayaway,RB,O,O
1546,#,#,O,O
1547,logotv,JJ,O,O
1548,pic.twitter.com/F7RFY24eVF,NN,O,B-noun.cognition
1549,Congratulations,NNS,O,B-noun.person
1550,to,TO,O,O
1551,@,VB,O,B-verb.social
1552,RuPaul,NNP,O,B-noun.person
1553,who,WP,O,O
1554,got,VBD,O,B-verb.possession
1555,his,PRP$,O,O
1556,Star,NN,O,B-noun.artifact
1557,on,IN,O,O
1558,the,DT,O,O
1559,Hollywood,NNP,O,B-noun.communication
1560,Walk,NNP,O,I-noun.communication
1561,of,IN,O,O
1562,Fame,NNP,O,B-noun.communication
1563,!,.,O,O
1564,Get,VB,O,B-verb.possession
1565,the,DT,O,O
1566,@,NNP,O,B-noun.communication
1567,OfficialWalkApp,NNP,O,I-noun.communication
1568,for,IN,O,O
1569,photos,NN,O,B-noun.communication
1570,",",",",O,O
1571,trivia,NN,O,B-noun.communication
1572,&,CC,O,O
1573,more,JJR,O,O
1574,http,NN,O,B-noun.communication
1575,:,:,O,O
1576,//,JJ,O,O
1577,ow.ly/QP1FZ,NN,O,B-noun.communication
1578,@,NNP,O,I-noun.communication
1579,RuPaulsDragRace,NNP,O,I-noun.communication
1580,#,#,O,O
1581,DragRace,NNP,O,B-noun.location
1582,#,#,O,O
1583,sashayaway,RB,O,O
1584,#,#,O,O
1585,logotv,JJ,O,O
1586,pic.twitter.com/zERlV6dAVr,NN,O,B-noun.cognition
1587,#,#,O,O
1588,TopicalTune,NNP,O,O
1589,...,:,O,O
1590,RuPaul,NNP,O,B-noun.person
1591,is,VBZ,O,B-verb.stative
1592,the,DT,O,O
1593,first,JJ,O,O
1594,drag,NN,O,B-noun.act
1595,queen,NN,O,I-noun.act
1596,to,TO,O,O
1597,get,VB,O,B-verb.possession
1598,a,DT,O,O
1599,star,NN,O,B-noun.artifact
1600,on,IN,O,O
1601,the,DT,O,O
1602,Hollywood,NNP,O,B-noun.communication
1603,Walk,NNP,O,I-noun.communication
1604,of,IN,O,O
1605,Fame,NNP,O,B-noun.communication
1606,!,.,O,O
1607,Song,NN,O,B-noun.person
1608,to,TO,O,O
1609,play,VB,O,B-verb.motion
1610,at,IN,O,O
1611,17:30,CD,O,O
1612,?,.,O,O
1613,feel,NN,O,B-noun.act
1614,like,IN,O,O
1615,rupauls,NNS,O,B-noun.person
1616,mum,JJ,O,O
1617,IM,NNP,O,B-noun.artifact
1618,SO,NNP,O,I-noun.artifact
1619,PROUD,NNP,O,I-noun.artifact
1620,HE,NNP,O,I-noun.artifact
1621,’,NNP,O,I-noun.artifact
1622,S,NNP,O,I-noun.artifact
1623,ON,NNP,O,I-noun.artifact
1624,THE,NNP,O,I-noun.artifact
1625,HOLLYWOOD,NNP,O,I-noun.artifact
1626,WALK,NNP,O,I-noun.artifact
1627,OF,NNP,O,I-noun.artifact
1628,FAME,NNP,O,I-noun.artifact
1629,",",",",O,O
1630,with,IN,O,O
1631,his,PRP$,O,O
1632,little,JJ,O,O
1633,pink,JJ,O,O
1634,sparkly,JJ,O,O
1635,star,NN,O,B-noun.cognition
1636,I,PRP,O,O
1637,'m,VBP,O,B-verb.stative
1638,at,IN,O,O
1639,Hollywood,NNP,O,B-noun.location
1640,Walk,NNP,O,I-noun.location
1641,of,IN,O,O
1642,Fame,NNP,O,B-noun.communication
1643,in,IN,O,O
1644,Hollywood,NNP,O,B-noun.location
1645,",",",",O,O
1646,CA,NNP,O,B-noun.person
1647,https,NN,O,I-noun.person
1648,:,:,O,O
1649,//www,NN,O,B-noun.communication
1650,.,.,O,O
1651,swarmapp.com/c/8AvbDHsoQzn,NN,O,B-noun.cognition
1652,@,JJ,O,O
1653,johncusack,NN,O,B-noun.cognition
1654,you,PRP,O,O
1655,know,VBP,O,B-verb.cognition
1656,where,WRB,O,O
1657,John,NNP,O,B-noun.person
1658,",",",",O,O
1659,Hollywood,NNP,O,B-noun.person
1660,Walk,NNP,O,I-noun.person
1661,of,IN,O,O
1662,Fame,NNP,O,B-noun.time
1663,",",",",O,O
1664,all,PDT,O,O
1665,the,DT,O,O
1666,best,JJS,O,O
1667,restaurants,NNS,O,B-noun.communication
1668,",",",",O,O
1669,movie,NN,O,B-noun.communication
1670,sets,NNS,O,I-noun.communication
1671,that,WDT,O,O
1672,will,MD,O,B-verb.communication
1673,make,VB,O,B-verb.social
1674,your,PRP$,O,O
1675,movies,NNS,O,B-noun.group
1676,classics,NNS,O,B-noun.communication
1677,for,IN,O,O
1678,us,PRP,O,O
1679,all,DT,O,O
1680,...,:,O,O
1681,.again,NN,O,B-noun.person
1682,.,.,O,O
1683,So,IN,O,O
1684,there,EX,O,O
1685,is,VBZ,O,B-verb.stative
1686,where,WRB,O,O
1687,John,NNP,O,B-noun.person
1688,#,#,O,O
1689,dontlistentothehaters,NNS,O,B-noun.person
1690,#,#,O,O
1691,weallhavefreedomofspeech,NN,O,B-noun.communication
1692,.,.,O,O
1693,#,#,O,O
1694,wedontallhavetoagree,JJ,O,O
1695,You,PRP,O,O
1696,better,JJR,O,O
1697,work,NN,O,B-noun.act
1698,:,:,O,O
1699,for,IN,O,O
1700,today,NN,O,B-noun.time
1701,'s,POS,O,O
1702,#,#,O,O
1703,nationalanthem,IN,O,O
1704,we,PRP,O,O
1705,are,VBP,O,B-verb.stative
1706,looking,VBG,O,B-verb.change
1707,for,IN,O,O
1708,a,DT,O,O
1709,song,NN,O,B-noun.communication
1710,for,IN,O,O
