username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
kristoferkawas;2018-03-17 00:07;0;0;"RuPaul Says It 'Means the World' to Receive a Star on the Hollywood Walk of Fame (Exclusive) Plus, the legendary drag performer reacts to the mixed reviews the 'RuPaul's Drag Race: All Stars 3' finale received. [[ This is a content summary only. Visit m… http:// ift.tt/2phYZ9X";;;;"974905012823449600";https://twitter.com/kristoferkawas/status/974905012823449600
bestofbse;2018-03-17 00:06;0;0;"Shantay, RuPaul's star is here to stay on the Hollywood Walk of Fame : http:// eonli.ne/2phsyaY — E! News (enews) March 17, 2018";;;;"974904750645891072";https://twitter.com/bestofbse/status/974904750645891072
pamelamontes55;2018-03-17 00:05;0;0;"RuPaul Serves Up Inspiration at Hollywood Walk of Fame Ceremony http:// ift.tt/2HG2DS1";;;;"974904621306138624";https://twitter.com/pamelamontes55/status/974904621306138624
DeShaunsMrk;2018-03-17 00:04;0;0;"Shantay, RuPaul's star is here to stay on the Hollywood Walk of Fame : http:// eonli.ne/2phsyaY";;;;"974904375356338177";https://twitter.com/DeShaunsMrk/status/974904375356338177
prphotos;2018-03-17 00:02;0;0;"RuPaul Honored with a Star on the Hollywood Walk of Fame http:// ift.tt/2HCCcMI pic.twitter.com/DfrmZGaAJ2";;;;"974903893309222914";https://twitter.com/prphotos/status/974903893309222914
Sthanlee;2018-03-17 00:02;0;0;"Sashay you stay! Drag Icon @RuPaul honored with a Star on the Hollywood Walk Of Fame In… https://www. instagram.com/p/BgakzWUHCSk/";;@RuPaul;;"974903855149408256";https://twitter.com/Sthanlee/status/974903855149408256
eaweyers;2018-03-17 00:02;0;0;"@Carole_King I got the chance ot see your star on the Hollywood Walk of Fame and I just want to share that You are my inspiration and such an amazing singer, songwriter, and icon in this world. You have influence me in ways you do not even know and I thank you. pic.twitter.com/uj6M3TMCy5";;@Carole_King;;"974903798383525888";https://twitter.com/eaweyers/status/974903798383525888
Luca_Forzin;2018-03-17 00:02;0;0;"RuPaul Receives Star on the Hollywood Walk of Fame ! http:// ift.tt/2FNgepP";;;;"974903710076866560";https://twitter.com/Luca_Forzin/status/974903710076866560
TrendingNewsTV;2018-03-17 00:02;0;0;"Mark Hamill receives his star on the Hollywood Walk of Fame http:// tn.distressedvolatility.com/2018/03/mark-h amill-receives-his-star-on.html …";;;;"974903670134407168";https://twitter.com/TrendingNewsTV/status/974903670134407168
Keza12345;2018-03-16 23:53;0;0;"RuPaul gets Hollywood Walk of Fame star in grand ceremony http:// newsnow.co.uk/share?u=https% 3A//www.gaystarnews.com/article/rupaul-gets-hollywood-walk-fame-star-grand-ceremony/&sgt=shv1&sg=dc74529f&sid=2 … via @NewsNowUK";;@NewsNowUK;;"974901594549563392";https://twitter.com/Keza12345/status/974901594549563392
john_kamars;2018-03-16 23:53;0;0;"Jane Fonda will present RuPaul with his Hollywood Walk of Fame star https://www. gaystarnews.com/article/jane-f onda-will-present-rupaul-hollywood-walk-fame-star/?fb_ref=k8uYo60FMe-Twitter&utm_source=Twitter&utm_medium=ShareButton&utm_campaign=GetSocial …";;;;"974901471954329600";https://twitter.com/john_kamars/status/974901471954329600
ShutterstockNow;2018-03-16 23:36;0;0;"Icon @RuPaul lays on top of his new Star on the Hollywood Walk of Fame in Los Angeles l : Stewart Cook/Variety/Shutterstock https:// shutr.bz/2FSFXgw pic.twitter.com/fwLbumVgEJ";;@RuPaul;;"974897293559238656";https://twitter.com/ShutterstockNow/status/974897293559238656
AlexahMovies;2018-03-16 23:31;0;0;"#WonderWoman Lynda Carter is getting a star on the Hollywood Walk of Fame . https:// goo.gl/WbY8CE pic.twitter.com/8QlMKkblxn";;;#WonderWoman;"974896085205487616";https://twitter.com/AlexahMovies/status/974896085205487616
spicevideo;2018-03-16 23:30;0;0;"RuPaul becomes first drag queen to be honoured with star on Hollywood Walk of Fame https:// 1to1only.wordpress.com/2018/03/17/rup aul-becomes-first-drag-queen-to-be-honoured-with-star-on-hollywood-walk-of-fame/ …";;;;"974895798646460416";https://twitter.com/spicevideo/status/974895798646460416
S4news_com;2018-03-16 23:30;0;0;"RuPaul becomes first drag queen to be honoured with star on Hollywood Walk of Fame https://www. s4news.com/article/201803 17-celebrity-news_rupaul-becomes-first-drag-queen-to-be-honoure …";;;;"974895661891162112";https://twitter.com/S4news_com/status/974895661891162112
jokestress;2018-03-16 23:29;0;3;"Chatting with James St. James at today’s Hollywood Walk of Fame event for RuPaul! Pic by Jen… https://www. instagram.com/p/Bgag8HGDdFK/";;;;"974895364292702208";https://twitter.com/jokestress/status/974895364292702208
TVweb;2018-03-16 23:27;2;3;"#WonderWoman Lynda Carter is getting a star on the Hollywood Walk of Fame . https:// goo.gl/WbY8CE pic.twitter.com/wa2LE4zshK";;;#WonderWoman;"974895061161791488";https://twitter.com/TVweb/status/974895061161791488
SFVLGBT;2018-03-16 23:14;0;2;"Condragulations @RuPaul on adding your to the Hollywood Walk of Fame , where it will remind everyone who sees it to love themselves and work! #sfvlgbt pic.twitter.com/3M0txhrZgG";;@RuPaul;#sfvlgbt;"974891720050487298";https://twitter.com/SFVLGBT/status/974891720050487298
mollyheaton;2018-03-16 23:14;0;0;"Jane Fonda honors RuPaul at Hollywood Walk of Fame http:// dailym.ai/2FPra6D via @DailyMailCeleb";;@DailyMailCeleb;;"974891640648355840";https://twitter.com/mollyheaton/status/974891640648355840
zesty_cali;2018-03-16 23:08;0;0;"Jane Fonda honors RuPaul at Hollywood Walk of Fame http://www. dailymail.co.uk/tvshowbiz/arti cle-5511323/Jane-Fonda-honors-RuPaul-Hollywood-Walk-Fame.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490 … pic.twitter.com/v2uHstRhLC";;;;"974890294020919296";https://twitter.com/zesty_cali/status/974890294020919296
prettypeaja;2018-03-16 22:59;0;0;"It’s a good night — feeling blessed at Hollywood Walk of Fame https:// fb.me/2wN1c6Dai";;;;"974887998293671937";https://twitter.com/prettypeaja/status/974887998293671937
_Collectibles__;2018-03-16 22:57;0;0;"#7: Marlon Brando (Trading Card) 2011 Topps American Pie - Hollywood Walk of Fame #HWF -26… https:// goo.gl/fb/x2fRrN FREE-> http:// goo.gl/umf8Nn";;;#7 #HWF;"974887520121925632";https://twitter.com/_Collectibles__/status/974887520121925632
PeterGrant19;2018-03-16 22:48;1;11;"The virtue-signalling hypocrisy of liberal-dominated Hollywood never ceases to astound. However, one inescapable fact that must really rankle with them is that the only two Presidents with their names on the Hollywood Walk of Fame are conservatives.";;;;"974885133399490560";https://twitter.com/PeterGrant19/status/974885133399490560
realkgstevens1;2018-03-16 22:28;0;1;"@vipregan hey guys. Check out a new follower named Matt from Hollywood Walk of Fame and New York. I think he's The Real McCoy and I love his tweets. You might too.";;@vipregan;;"974880149706457088";https://twitter.com/realkgstevens1/status/974880149706457088
DjStrechent;2018-03-16 22:26;0;0;"#djstrech #hollywood #nightowl #edwardscissorhands @Hollywood Walk of Fame https://www. instagram.com/p/BgaZwH-hxMt/";;@Hollywood;#djstrech #hollywood #nightowl #edwardscissorhands;"974879561308692480";https://twitter.com/DjStrechent/status/974879561308692480
JamesLe48001303;2018-03-16 22:23;0;0;"RuPaul Serves Up Inspiration at Hollywood Walk of Fame Ceremony http:// eonli.ne/2IvtuBb 來自 @enews";;@enews;;"974878986823086080";https://twitter.com/JamesLe48001303/status/974878986823086080
Cloudtalahari;2018-03-16 22:19;0;0;"I liked a @YouTube video http:// youtu.be/H6UthCx_DlQ?a Emotional Mark Hamill Speaks at His Hollywood Walk of Fame Star Event in";;@YouTube;;"974877823297990656";https://twitter.com/Cloudtalahari/status/974877823297990656
eurekaohara;2018-03-16 22:13;0;46;"Condragulations to RuPaul on getting his star on Hollywood Walk of Fame !! https:// fb.me/96U5VgXgr";;;;"974876444445863936";https://twitter.com/eurekaohara/status/974876444445863936
koichi_1031;2018-03-16 22:11;0;0;"I'm at Hollywood Walk of Fame in Hollywood , CA https://www. swarmapp.com/c/2SyYflIya8v pic.twitter.com/fdkL4i8OmR";;;;"974875859797663745";https://twitter.com/koichi_1031/status/974875859797663745
gabs111301;2018-03-16 22:08;0;1;"Yesssss kitty girl! I'm so happy for you @RuPaul you 100% percent deserve this darling. CONDRAGULATIONS my number one queen. Shantay you will forever stay on that Hollywood walk of fame . Werk it queen. Hugs and kisses to you @RuPaul";;@RuPaul @RuPaul;;"974875201027657730";https://twitter.com/gabs111301/status/974875201027657730
sosdawson;2018-03-16 22:01;0;1;"congratulations to @RuPaul for getting his star on the hollywood walk of fame !!";;@RuPaul;;"974873316447195136";https://twitter.com/sosdawson/status/974873316447195136
BertramJohnson_;2018-03-16 22:00;1;1;"Shrek received his own star on the Hollywood Walk of Fame . #IMDb http://www. imdb.com/title/tt012602 9/trivia?tab=tr&item=tr1595318 …";;;#IMDb;"974873027908423680";https://twitter.com/BertramJohnson_/status/974873027908423680
GinaLawriw;2018-03-16 22:00;0;0;"Jane Fonda Presents RuPaul with His Star on Hollywood 's Walk of Fame http:// people.com/tv/jane-fonda- presents-rupaul-star-hollywood-walk-of-fame/#be5029e0-24ae-40e4-9b06-6bb6d2edee56 … via @people";;@people;#be5029e0;"974873019012341761";https://twitter.com/GinaLawriw/status/974873019012341761
TooFab;2018-03-16 22:00;0;3;"In a rare red carpet appearance together, @RuPaul posed with husband Georges LeBar during his Hollywood Walk of Fame star ceremony: https:// trib.al/VHpnaGi";;@RuPaul;;"974873001241055237";https://twitter.com/TooFab/status/974873001241055237
thomasaactivist;2018-03-16 21:53;0;0;"I can’t sleep so I’m tweeting like m Tr*mp. Concerning RuPauls star on the Hollywood walk of fame ... so people realise you can’t actually just pay 30k and you get a star? Like there isn’t random stars saying ‘Sandra’ and ‘Kimberley’. You have to do something of worth!";;;;"974871314229088257";https://twitter.com/thomasaactivist/status/974871314229088257
katiecabo19;2018-03-16 21:52;0;0;"@RuPaul Condragulations Ru! So proud of you and all your accomplishments! You will forever be a part of “HERstory”! Much Love to You! RuPaul's Walk of Fame star unveiled in Hollywood http:// abc7.com/3224855/ via @abc7";;@RuPaul @abc7;;"974871105872605185";https://twitter.com/katiecabo19/status/974871105872605185
ReelNewMedia;2018-03-16 21:50;0;0;"RuPaul speaks at Hollywood Walk of Fame Star Ceremony. Watch at http:// reelnewmedia.com";;;;"974870676061458432";https://twitter.com/ReelNewMedia/status/974870676061458432
dailybigmouth;2018-03-16 21:46;1;0;"RuPual Gets A Star In The Hollywood Walk Of Fame + Trixie Mattel Responds To Winning Backlash https:// jtreality.blogspot.com/2018/03/rupual -gets-star-in-hollywood-walk-of.html … @Woodydmc84 RT";;@Woodydmc84;;"974869608850186240";https://twitter.com/dailybigmouth/status/974869608850186240
dailybigmouth;2018-03-16 21:46;1;0;"RuPual Gets A Star In The Hollywood Walk Of Fame + Trixie Mattel Responds To Winning Backlash https:// jtreality.blogspot.com/2018/03/rupual -gets-star-in-hollywood-walk-of.html … @samorezworld RT";;@samorezworld;;"974869544488591360";https://twitter.com/dailybigmouth/status/974869544488591360
dailybigmouth;2018-03-16 21:46;1;0;"Reality TV News: RuPual Gets A Star In The Hollywood Walk Of Fame + Trixie Mattel Responds To Winning Backlash https:// jtreality.blogspot.com/2018/03/rupual -gets-star-in-hollywood-walk-of.html …";;;;"974869493045489664";https://twitter.com/dailybigmouth/status/974869493045489664
JulieWygal;2018-03-16 21:43;0;0;"Need I say more!?!? @Hollywood Walk of Fame https://www. instagram.com/p/BgaU2-6H_PWi LOYvEp6eSiDkaVP_W36Hl1BHRI0/ …";;@Hollywood;;"974868803199950848";https://twitter.com/JulieWygal/status/974868803199950848
jwatsomusic;2018-03-16 21:43;0;0;"Such a cool place! @Hollywood Walk of Fame https://www. instagram.com/p/BgaUwQ4hWwH/";;@Hollywood;;"974868742898253824";https://twitter.com/jwatsomusic/status/974868742898253824
philib41;2018-03-16 21:34;0;0;"I liked a @YouTube video http:// youtu.be/H6UthCx_DlQ?a Emotional Mark Hamill Speaks at His Hollywood Walk of Fame Star Event in";;@YouTube;;"974866474081775621";https://twitter.com/philib41/status/974866474081775621
nbcwashington;2018-03-16 21:26;2;7;"Here are the stars who have been honored and forever immortalized on the Hollywood Walk of Fame . http:// nbc4dc.com/TqZjbwl";;;;"974864623215239168";https://twitter.com/nbcwashington/status/974864623215239168
jlavo1;2018-03-16 21:26;0;0;"RuPaul Honored With Star On The Hollywood Walk Of Fame http://www. newnownext.com/rupaul-star-ho llywood-walk-of-fame/03/2018/?utm=share_twitter … via @NewNowNext";;@NewNowNext;;"974864506554855424";https://twitter.com/jlavo1/status/974864506554855424
LosAngelesCP;2018-03-16 21:19;0;0;"Los Angeles trends now: Trump, Suspect, SB 5, Camp Pendleton, Hollywood Walk of Fame . http:// toplocalnow.com/us/los-angeles /topics …";;;;"974862741247873025";https://twitter.com/LosAngelesCP/status/974862741247873025
poole_herbert;2018-03-16 21:13;0;0;"Glad to see a former first lady from the great state of KY get a star on the Hollywood walk of fame .";;;;"974861337707741185";https://twitter.com/poole_herbert/status/974861337707741185
uk_reports;2018-03-16 21:12;0;0;"‘Condragulations’: RuPaul’s Hollywood star celebrated, RuPaul has been celebrated for getting a star on the Hollywood Walk of Fame on Friday. Source link ,, https:// uk-reports.com/condragulation s-rupauls-hollywood-star-celebrated/ … ,";;;;"974860929115533313";https://twitter.com/uk_reports/status/974860929115533313
men24UK;2018-03-16 21:05;5;23;"RuPaul Honored With Star On The Hollywood Walk Of Fame (NewNowNext) https:// buff.ly/2FFJ3sq";;;;"974859117910265856";https://twitter.com/men24UK/status/974859117910265856
alexisssmg;2018-03-16 21:03;0;1;"RuPaul FINALLY got a star on the Hollywood Walk of Fame . Recap: A Baby, A Divorce, & A Star #TodayInPopCulture";;;#TodayInPopCulture;"974858753009856513";https://twitter.com/alexisssmg/status/974858753009856513
DAVIDTODDLA;2018-03-16 20:58;0;1;"Congrats to @RuPaul on your star on the Hollywood Walk Of Fame ! You’re an inspiration to me & so many others! #RuPaul";;@RuPaul;#RuPaul;"974857497239461891";https://twitter.com/DAVIDTODDLA/status/974857497239461891
PrettyMaryK__;2018-03-16 20:51;0;0;"Teared up watching @RuPaul give his speech during the unveiling of his star on the Hollywood Walk of Fame . <3 so happy :) pic.twitter.com/rWcbm7Aaje";;@RuPaul;;"974855723808157697";https://twitter.com/PrettyMaryK__/status/974855723808157697
robotlovr;2018-03-16 20:51;0;0;"It's Pee-Wee! @Hollywood Walk of Fame - Los Angeles https://www. instagram.com/p/BgaO6bmFKL5/";;@Hollywood;;"974855719295086592";https://twitter.com/robotlovr/status/974855719295086592
bajakeweenaw;2018-03-16 20:28;0;0;"U mean RuPaul's star on the Hollywood Walk of Fame , which he just got";;;;"974850045554995200";https://twitter.com/bajakeweenaw/status/974850045554995200
GinaLawriw;2018-03-16 20:26;0;0;"RuPaul Says It 'Means the World' to Receive a Star on the Hollywood Walk of Fame (Exclusive) | Entertainment Tonight http:// et.tv/2FZU3QE";;;;"974849330254372864";https://twitter.com/GinaLawriw/status/974849330254372864
NBCDFW;2018-03-16 20:22;0;5;"RuPaul honored on the Hollywood Walk of Fame : http:// on.nbcdfw.com/J00QeJF";;;;"974848511232692224";https://twitter.com/NBCDFW/status/974848511232692224
GinaLawriw;2018-03-16 20:05;0;0;"RuPaul Serves Up Inspiration at Hollywood Walk of Fame Ceremony http://www. eonline.com/news/921288/ru paul-serves-up-inspiration-at-hollywood-walk-of-fame-ceremony … via @enews";;@enews;;"974844228495925248";https://twitter.com/GinaLawriw/status/974844228495925248
huwdrury;2018-03-16 20:00;0;0;"RuPaul honored with Hollywood Walk of Fame star - Drag queen and television personality RuPaul receives the 2,631st star on the Hollywood Walk of Fame . http:// ow.ly/G15V50gT5ck";;;;"974842924616871937";https://twitter.com/huwdrury/status/974842924616871937
starchart_agent;2018-03-16 20:00;0;0;"RuPaul gets star on Hollywood Walk of Fame - FOX 11 Los Angeles #rupaul https:// dragplus.com/post/id/433745 01 …";;;#rupaul;"974842840135225344";https://twitter.com/starchart_agent/status/974842840135225344
TheOnlyCosandra;2018-03-16 19:59;0;1;"On our YouTube: Jane Fonda intro RuPaul Star Hollywood Walk Of Fame 2018 https:// youtu.be/_W6A2VaWjPg";;;;"974842583708037120";https://twitter.com/TheOnlyCosandra/status/974842583708037120
christianebuddy;2018-03-16 19:57;0;0;"RuPaul Serves Up Inspiration at Hollywood Walk of Fame Ceremony https:// goo.gl/vLqgXG";;;;"974842017699287040";https://twitter.com/christianebuddy/status/974842017699287040
SuperSadBoii;2018-03-16 19:50;0;1;"OMG @RuPaul already has a star in the hollywood walk of fame so happy for you queen!!";;@RuPaul;;"974840473805234177";https://twitter.com/SuperSadBoii/status/974840473805234177
tzetzar;2018-03-16 19:48;3;18;"Jajajajaja soy tan homo que llore con el speech de RuPaul cuando le dieron su estrella en el Hollywood Walk of Fame ME QUIERO MUCHO";;;;"974839893032611842";https://twitter.com/tzetzar/status/974839893032611842
lisapcsafe;2018-03-16 19:45;0;0;"Lynda Carter is finally getting her star on the Hollywood Walk of Fame https:// fb.me/1PFn3kmHU";;;;"974839211345039360";https://twitter.com/lisapcsafe/status/974839211345039360
BeautyWithinTV;2018-03-16 19:43;0;0;"#Repost #Rupaul honored as first #dragqueen to get star on #Hollywood walk of fame .… https://www. instagram.com/p/BgaHH3il22N/";;;#Repost #Rupaul #dragqueen #Hollywood;"974838595298254848";https://twitter.com/BeautyWithinTV/status/974838595298254848
